n	k	d	fom	l	m	A	B	wt	fam	C	D
312	108	100	3461.5385	3	52	x^0*y^0+x^0*y^31+x^2*y^0+x^2*y^31	x^0*y^0+x^0*y^10+x^1*y^0+x^1*y^10	8	css		
360	108	106	3370.8000	4	45	x^0*y^0+x^0*y^24+x^3*y^0+x^3*y^24	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	8	css		
288	108	93	3243.3750	16	9	x^0*y^0+x^0*y^6+x^11*y^0+x^11*y^6	x^0*y^0+x^0*y^3+x^6*y^0+x^6*y^3	8	css		
144	108	65	3168.7500	2	36	x^0*y^0+x^0*y^18+x^1*y^0+x^1*y^18		4	css		
252	108	84	3024.0000	3	42	x^0*y^0+x^0*y^24+x^2*y^0+x^2*y^24	x^0*y^0+x^0*y^6+x^1*y^0+x^1*y^6	8	css		
216	108	76	2888.0000	3	36	x^0*y^0+x^0*y^27+x^2*y^0+x^2*y^27	x^0*y^0+x^0*y^18+x^1*y^0+x^1*y^18	8	css		
212	108	75	2865.5660	53	2	x^0*y^0+x^0*y^1+x^15*y^0+x^15*y^1		4	css		
180	108	69	2856.6000	2	45	x^0*y^0+x^0*y^18+x^1*y^0+x^1*y^18		4	css		
204	108	73	2821.2353	2	51	x^0*y^0+x^0*y^27+x^1*y^0+x^1*y^27		4	css		
208	108	73	2766.9808	52	2	x^0*y^0+x^0*y^1+x^14*y^0+x^14*y^1		4	css		
192	108	70	2756.2500	4	24	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3		4	css		
306	106	99	3395.1176	51	3	x^0*y^0+x^0*y^1+x^16*y^0+x^16*y^1	x^0*y^0+x^0*y^2+x^32*y^0+x^32*y^2	8	css		
208	106	72	2641.8462	2	52	x^0*y^0+x^0*y^19+x^1*y^0+x^1*y^19		4	css		
234	104	94	3927.1111	3	39	x^0*y^0+x^0*y^13+x^0*y^26	x^0*y^0+x^1*y^0+x^2*y^0	6	css		
300	104	96	3194.8800	50	3	x^0*y^0+x^0*y^2+x^19*y^0+x^19*y^2	x^0*y^0+x^0*y^1+x^38*y^0+x^38*y^1	8	css		
360	104	104	3124.6222	10	18	x^0*y^0+x^0*y^8+x^8*y^0+x^8*y^8	x^0*y^0+x^0*y^16+x^6*y^0+x^6*y^16	8	css		
288	104	93	3123.2500	24	6	x^0*y^0+x^0*y^4+x^23*y^0+x^23*y^4	x^0*y^0+x^0*y^2+x^22*y^0+x^22*y^2	8	css		
320	104	97	3057.9250	20	8	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4	8	css		
264	104	85	2846.2121	44	3	x^0*y^0+x^0*y^2+x^40*y^0+x^40*y^2	x^0*y^0+x^0*y^1+x^36*y^0+x^36*y^1	8	css		
200	104	73	2771.0800	50	2	x^0*y^0+x^0*y^1+x^12*y^0+x^12*y^1		4	css		
156	104	63	2646.0000	26	3	x^0*y^0+x^0*y^2+x^13*y^0+x^13*y^2		4	css		
192	104	69	2578.8750	48	2	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1		4	css		
204	104	71	2569.9216	51	2	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1		4	css		
336	102	101	3096.7321	4	42	x^0*y^0+x^0*y^3+x^1*y^0+x^1*y^3	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	8	css		
294	102	94	3065.5510	3	49	x^0*y^0+x^0*y^17+x^2*y^0+x^2*y^17	x^0*y^0+x^0*y^34+x^1*y^0+x^1*y^34	8	css		
270	102	88	2925.5111	9	15	x^0*y^0+x^0*y^14+x^6*y^0+x^6*y^14	x^0*y^0+x^0*y^13+x^3*y^0+x^3*y^13	8	css		
136	102	58	2523.0000	2	34	x^0*y^0+x^0*y^17+x^1*y^0+x^1*y^17		4	css		
200	102	70	2499.0000	50	2	x^0*y^0+x^0*y^1+x^27*y^0+x^27*y^1		4	css		
192	102	68	2456.5000	2	48	x^0*y^0+x^0*y^45+x^1*y^0+x^1*y^45		4	css		
352	100	104	3072.7273	22	8	x^0*y^0+x^0*y^6+x^9*y^0+x^9*y^6	x^0*y^0+x^0*y^4+x^18*y^0+x^18*y^4	8	css		
276	100	91	3000.3623	23	6	x^0*y^0+x^0*y^4+x^17*y^0+x^17*y^4	x^0*y^0+x^0*y^2+x^11*y^0+x^11*y^2	8	css		
288	100	92	2938.8889	48	3	x^0*y^0+x^0*y^1+x^5*y^0+x^5*y^1	x^0*y^0+x^0*y^2+x^10*y^0+x^10*y^2	8	css		
300	100	90	2700.0000	5	30	x^0*y^0+x^0*y^25+x^1*y^0+x^1*y^25	x^0*y^0+x^0*y^20+x^2*y^0+x^2*y^20	8	css		
280	100	86	2641.4286	35	4	x^0*y^0+x^0*y^1+x^20*y^0+x^20*y^1	x^0*y^0+x^0*y^2+x^5*y^0+x^5*y^2	8	css		
240	100	78	2535.0000	8	15	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
196	100	70	2500.0000	2	49	x^0*y^0+x^0*y^29+x^1*y^0+x^1*y^29		4	css		
180	100	67	2493.8889	2	45	x^0*y^0+x^0*y^35+x^1*y^0+x^1*y^35		4	css		
160	100	63	2480.6250	10	8	x^0*y^0+x^0*y^2+x^5*y^0+x^5*y^2		4	css		
192	100	64	2133.3333	48	2	x^0*y^0+x^0*y^1+x^46*y^0+x^46*y^1		4	css		
282	98	91	2877.7943	3	47	x^0*y^0+x^0*y^45+x^2*y^0+x^2*y^45	x^0*y^0+x^0*y^43+x^1*y^0+x^1*y^43	8	css		
210	98	72	2419.2000	21	5	x^0*y^0+x^0*y^4+x^7*y^0+x^7*y^4	x^0*y^0+x^0*y^3+x^14*y^0+x^14*y^3	8	css		
224	98	73	2331.4375	4	28	x^0*y^0+x^0*y^21+x^3*y^0+x^3*y^21	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	8	css		
168	98	63	2315.2500	14	6	x^0*y^0+x^0*y^1+x^7*y^0+x^7*y^1		4	css		
192	98	67	2291.2604	2	48	x^0*y^0+x^0*y^17+x^1*y^0+x^1*y^17		4	css		
216	96	88	3441.7778	6	18	x^0*y^0+x^0*y^6+x^0*y^12	x^0*y^0+x^2*y^0+x^4*y^0	6	css		
360	96	108	3110.4000	45	4	x^0*y^0+x^0*y^3+x^4*y^0+x^4*y^3	x^0*y^0+x^0*y^2+x^8*y^0+x^8*y^2	8	css		
336	96	101	2914.5714	42	4	x^0*y^0+x^0*y^3+x^4*y^0+x^4*y^3	x^0*y^0+x^0*y^2+x^8*y^0+x^8*y^2	8	css		
312	96	94	2718.7692	39	4	x^0*y^0+x^0*y^1+x^3*y^0+x^3*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
288	96	90	2700.0000	16	9	x^0*y^0+x^0*y^5+x^12*y^0+x^12*y^5	x^0*y^0+x^0*y^1+x^8*y^0+x^8*y^1	8	css		
320	96	94	2650.8000	20	8	x^0*y^0+x^0*y^3+x^12*y^0+x^12*y^3	x^0*y^0+x^0*y^6+x^4*y^0+x^4*y^6	8	css		
276	96	87	2632.6957	46	3	x^0*y^0+x^0*y^1+x^11*y^0+x^11*y^1	x^0*y^0+x^0*y^2+x^22*y^0+x^22*y^2	8	css		
128	96	59	2610.7500	8	8	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4		4	css		
264	96	84	2565.8182	3	44	x^0*y^0+x^0*y^10+x^1*y^0+x^1*y^10	x^0*y^0+x^0*y^20+x^2*y^0+x^2*y^20	8	css		
252	96	80	2438.0952	9	14	x^0*y^0+x^0*y^3+x^6*y^0+x^6*y^3	x^0*y^0+x^0*y^6+x^3*y^0+x^3*y^6	8	css		
144	96	60	2400.0000	2	36	x^0*y^0+x^0*y^12+x^1*y^0+x^1*y^12		4	css		
240	96	77	2371.6000	8	15	x^0*y^0+x^0*y^6+x^6*y^0+x^6*y^6	x^0*y^0+x^0*y^12+x^4*y^0+x^4*y^12	8	css		
160	96	62	2306.4000	2	40	x^0*y^0+x^0*y^32+x^1*y^0+x^1*y^32		4	css		
168	96	63	2268.0000	21	4	x^0*y^0+x^0*y^2+x^9*y^0+x^9*y^2		4	css		
176	96	64	2234.1818	44	2	x^0*y^0+x^0*y^1+x^32*y^0+x^32*y^1		4	css		
184	96	65	2204.3478	46	2	x^0*y^0+x^0*y^1+x^44*y^0+x^44*y^1		4	css		
188	96	65	2157.4468	2	47	x^0*y^0+x^0*y^24+x^1*y^0+x^1*y^24		4	css		
180	96	63	2116.8000	2	45	x^0*y^0+x^0*y^24+x^1*y^0+x^1*y^24		4	css		
192	96	65	2112.5000	3	32	x^0*y^0+x^0*y^8+x^1*y^0+x^1*y^8	x^0*y^0+x^0*y^16+x^2*y^0+x^2*y^16	8	css		
352	94	103	2833.0852	4	44	x^0*y^0+x^0*y^27+x^3*y^0+x^3*y^27	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
270	94	86	2574.9037	45	3	x^0*y^0+x^0*y^1+x^38*y^0+x^38*y^1	x^0*y^0+x^0*y^2+x^31*y^0+x^31*y^2	8	css		
184	94	65	2158.4239	46	2	x^0*y^0+x^0*y^1+x^11*y^0+x^11*y^1		4	css		
344	92	101	2728.1744	43	4	x^0*y^0+x^0*y^1+x^35*y^0+x^35*y^1	x^0*y^0+x^0*y^2+x^27*y^0+x^27*y^2	8	css		
320	92	95	2594.6875	8	20	x^0*y^0+x^0*y^3+x^6*y^0+x^6*y^3	x^0*y^0+x^0*y^6+x^4*y^0+x^4*y^6	8	css		
264	92	84	2458.9091	3	44	x^0*y^0+x^0*y^13+x^1*y^0+x^1*y^13	x^0*y^0+x^0*y^26+x^2*y^0+x^2*y^26	8	css		
252	92	80	2336.5079	21	6	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
180	92	63	2028.6000	45	2	x^0*y^0+x^0*y^1+x^37*y^0+x^37*y^1		4	css		
176	92	61	1945.0682	44	2	x^0*y^0+x^0*y^1+x^42*y^0+x^42*y^1		4	css		
336	90	101	2732.4107	4	42	x^0*y^0+x^0*y^17+x^3*y^0+x^3*y^17	x^0*y^0+x^0*y^34+x^2*y^0+x^2*y^34	8	css		
330	90	96	2513.4545	5	33	x^0*y^0+x^0*y^27+x^1*y^0+x^1*y^27	x^0*y^0+x^0*y^21+x^2*y^0+x^2*y^21	8	css		
360	90	99	2450.2500	10	18	x^0*y^0+x^0*y^15+x^3*y^0+x^3*y^15	x^0*y^0+x^0*y^12+x^6*y^0+x^6*y^12	8	css		
288	90	86	2311.2500	12	12	x^0*y^0+x^0*y^1+x^9*y^0+x^9*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
258	90	81	2288.7209	3	43	x^0*y^0+x^0*y^3+x^1*y^0+x^1*y^3	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	8	css		
234	90	76	2221.5385	13	9	x^0*y^0+x^0*y^3+x^8*y^0+x^8*y^3	x^0*y^0+x^0*y^6+x^3*y^0+x^3*y^6	8	css		
120	90	53	2106.7500	6	10	x^0*y^0+x^0*y^5+x^3*y^0+x^3*y^5		4	css		
210	90	69	2040.4286	15	7	x^0*y^0+x^0*y^6+x^10*y^0+x^10*y^6	x^0*y^0+x^0*y^5+x^5*y^0+x^5*y^5	8	css		
240	90	73	1998.3750	20	6	x^0*y^0+x^0*y^5+x^15*y^0+x^15*y^5	x^0*y^0+x^0*y^4+x^10*y^0+x^10*y^4	8	css		
250	90	74	1971.3600	25	5	x^0*y^0+x^0*y^3+x^5*y^0+x^5*y^3	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^1	8	css		
176	90	62	1965.6818	2	44	x^0*y^0+x^0*y^25+x^1*y^0+x^1*y^25		4	css		
162	90	58	1868.8889	3	27	x^0*y^0+x^0*y^18+x^1*y^0+x^1*y^18	x^0*y^0+x^0*y^9+x^2*y^0+x^2*y^9	8	css		
144	90	54	1822.5000	12	6	x^0*y^0+x^0*y^3+x^9*y^0+x^9*y^3		4	css		
160	90	56	1764.0000	2	40	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5		4	css		
168	90	57	1740.5357	6	14	x^0*y^0+x^0*y^3+x^3*y^0+x^3*y^3		4	css		
198	88	80	2844.4444	3	33	x^0*y^0+x^0*y^11+x^0*y^22	x^0*y^0+x^1*y^0+x^2*y^0	6	css		
360	88	104	2643.9111	18	10	x^0*y^0+x^0*y^2+x^17*y^0+x^17*y^2	x^0*y^0+x^0*y^4+x^16*y^0+x^16*y^4	8	css		
328	88	98	2576.6829	4	41	x^0*y^0+x^0*y^22+x^3*y^0+x^3*y^22	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	8	css		
304	88	91	2397.1316	4	38	x^0*y^0+x^0*y^8+x^3*y^0+x^3*y^8	x^0*y^0+x^0*y^16+x^2*y^0+x^2*y^16	8	css		
252	88	80	2234.9206	3	42	x^0*y^0+x^0*y^31+x^1*y^0+x^1*y^31	x^0*y^0+x^0*y^20+x^2*y^0+x^2*y^20	8	css		
240	88	77	2173.9667	3	40	x^0*y^0+x^0*y^18+x^2*y^0+x^2*y^18	x^0*y^0+x^0*y^36+x^1*y^0+x^1*y^36	8	css		
256	88	78	2091.3750	32	4	x^0*y^0+x^0*y^1+x^28*y^0+x^28*y^1	x^0*y^0+x^0*y^2+x^24*y^0+x^24*y^2	8	css		
280	88	81	2062.0286	14	10	x^0*y^0+x^0*y^8+x^8*y^0+x^8*y^8	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	8	css		
216	88	70	1996.2963	36	3	x^0*y^0+x^0*y^1+x^28*y^0+x^28*y^1	x^0*y^0+x^0*y^2+x^20*y^0+x^20*y^2	8	css		
288	88	80	1955.5556	12	12	x^0*y^0+x^0*y^10+x^10*y^0+x^10*y^10	x^0*y^0+x^0*y^8+x^8*y^0+x^8*y^8	8	css		
172	88	60	1841.8605	2	43	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1		4	css		
132	88	52	1802.6667	33	2	x^0*y^0+x^0*y^1+x^22*y^0+x^22*y^1		4	css		
160	88	57	1786.9500	10	8	x^0*y^0+x^0*y^4+x^1*y^0+x^1*y^4		4	css		
168	88	57	1701.8571	4	21	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2		4	css		
320	86	92	2274.7000	4	40	x^0*y^0+x^0*y^3+x^1*y^0+x^1*y^3	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	8	css		
246	86	78	2126.9268	3	41	x^0*y^0+x^0*y^35+x^1*y^0+x^1*y^35	x^0*y^0+x^0*y^29+x^2*y^0+x^2*y^29	8	css		
168	86	58	1722.0476	2	42	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5		4	css		
340	84	98	2372.7529	10	17	x^0*y^0+x^0*y^15+x^6*y^0+x^6*y^15	x^0*y^0+x^0*y^13+x^2*y^0+x^2*y^13	8	css		
312	84	92	2278.7692	4	39	x^0*y^0+x^0*y^32+x^3*y^0+x^3*y^32	x^0*y^0+x^0*y^25+x^2*y^0+x^2*y^25	8	css		
324	84	91	2146.9259	6	27	x^0*y^0+x^0*y^6+x^5*y^0+x^5*y^6	x^0*y^0+x^0*y^12+x^4*y^0+x^4*y^12	8	css		
228	84	75	2072.3684	19	6	x^0*y^0+x^0*y^2+x^18*y^0+x^18*y^2	x^0*y^0+x^0*y^4+x^17*y^0+x^17*y^4	8	css		
300	84	86	2070.8800	30	5	x^0*y^0+x^0*y^3+x^21*y^0+x^21*y^3	x^0*y^0+x^0*y^1+x^12*y^0+x^12*y^1	8	css		
336	84	91	2070.2500	8	21	x^0*y^0+x^0*y^6+x^7*y^0+x^7*y^6	x^0*y^0+x^0*y^12+x^6*y^0+x^6*y^12	8	css		
288	84	84	2058.0000	8	18	x^0*y^0+x^0*y^13+x^6*y^0+x^6*y^13	x^0*y^0+x^0*y^8+x^4*y^0+x^4*y^8	8	css		
240	84	76	2021.6000	40	3	x^0*y^0+x^0*y^2+x^13*y^0+x^13*y^2	x^0*y^0+x^0*y^1+x^26*y^0+x^26*y^1	8	css		
264	84	78	1935.8182	12	11	x^0*y^0+x^0*y^8+x^3*y^0+x^3*y^8	x^0*y^0+x^0*y^5+x^6*y^0+x^6*y^5	8	css		
112	84	49	1800.7500	28	2	x^0*y^0+x^0*y^1+x^14*y^0+x^14*y^1		4	css		
216	84	68	1798.2222	36	3	x^0*y^0+x^0*y^1+x^3*y^0+x^3*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
140	84	54	1749.6000	35	2	x^0*y^0+x^0*y^1+x^14*y^0+x^14*y^1		4	css		
164	84	58	1723.0244	2	41	x^0*y^0+x^0*y^21+x^1*y^0+x^1*y^21		4	css		
160	84	57	1705.7250	40	2	x^0*y^0+x^0*y^1+x^26*y^0+x^26*y^1		4	css		
192	84	61	1627.9375	8	12	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	x^0*y^0+x^0*y^6+x^4*y^0+x^4*y^6	8	css		
168	84	57	1624.5000	4	21	x^0*y^0+x^0*y^7+x^1*y^0+x^1*y^7	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	8	css		
180	84	59	1624.4667	6	15	x^0*y^0+x^0*y^12+x^2*y^0+x^2*y^12	x^0*y^0+x^0*y^9+x^4*y^0+x^4*y^9	8	css		
156	84	54	1570.1538	2	39	x^0*y^0+x^0*y^18+x^1*y^0+x^1*y^18		4	css		
144	84	51	1517.2500	12	6	x^0*y^0+x^0*y^1+x^6*y^0+x^6*y^1		4	css		
304	82	88	2088.8421	4	38	x^0*y^0+x^0*y^33+x^1*y^0+x^1*y^33	x^0*y^0+x^0*y^28+x^2*y^0+x^2*y^28	8	css		
234	82	76	2024.0684	3	39	x^0*y^0+x^0*y^28+x^1*y^0+x^1*y^28	x^0*y^0+x^0*y^17+x^2*y^0+x^2*y^17	8	css		
160	82	56	1607.2000	40	2	x^0*y^0+x^0*y^1+x^17*y^0+x^17*y^1		4	css		
360	80	110	2688.8889	60	3	x^0*y^0+x^0*y^1+x^0*y^2	x^0*y^0+x^10*y^0+x^20*y^0	6	css		
180	80	74	2433.7778	3	30	x^0*y^0+x^0*y^10+x^0*y^20	x^0*y^0+x^1*y^0+x^2*y^0	6	css		
296	80	86	1998.9189	37	4	x^0*y^0+x^0*y^3+x^10*y^0+x^10*y^3	x^0*y^0+x^0*y^2+x^20*y^0+x^20*y^2	8	css		
320	80	89	1980.2500	16	10	x^0*y^0+x^0*y^4+x^11*y^0+x^11*y^4	x^0*y^0+x^0*y^8+x^6*y^0+x^6*y^8	8	css		
272	80	81	1929.7059	8	17	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	x^0*y^0+x^0*y^3+x^4*y^0+x^4*y^3	8	css		
228	80	72	1818.9474	38	3	x^0*y^0+x^0*y^2+x^11*y^0+x^11*y^2	x^0*y^0+x^0*y^1+x^22*y^0+x^22*y^1	8	css		
216	80	67	1662.5926	36	3	x^0*y^0+x^0*y^1+x^34*y^0+x^34*y^1	x^0*y^0+x^0*y^2+x^32*y^0+x^32*y^2	8	css		
156	80	56	1608.2051	39	2	x^0*y^0+x^0*y^1+x^34*y^0+x^34*y^1		4	css		
192	80	62	1601.6667	32	3	x^0*y^0+x^0*y^1+x^12*y^0+x^12*y^1	x^0*y^0+x^0*y^2+x^24*y^0+x^24*y^2	8	css		
240	80	69	1587.0000	10	12	x^0*y^0+x^0*y^10+x^8*y^0+x^8*y^10	x^0*y^0+x^0*y^8+x^6*y^0+x^6*y^8	8	css		
224	80	66	1555.7143	4	28	x^0*y^0+x^0*y^8+x^3*y^0+x^3*y^8	x^0*y^0+x^0*y^16+x^2*y^0+x^2*y^16	8	css		
140	80	52	1545.1429	7	10	x^0*y^0+x^0*y^5+x^2*y^0+x^2*y^5		4	css		
200	80	62	1537.6000	20	5	x^0*y^0+x^0*y^4+x^5*y^0+x^5*y^4	x^0*y^0+x^0*y^3+x^10*y^0+x^10*y^3	8	css		
128	80	49	1500.6250	2	32	x^0*y^0+x^0*y^24+x^1*y^0+x^1*y^24		4	css		
152	80	53	1478.4211	4	19	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14		4	css		
120	80	47	1472.6667	3	20	x^0*y^0+x^0*y^10+x^1*y^0+x^1*y^10		4	css		
144	80	51	1445.0000	9	8	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4		4	css		
350	78	98	2140.3200	5	35	x^0*y^0+x^0*y^29+x^3*y^0+x^3*y^29	x^0*y^0+x^0*y^23+x^1*y^0+x^1*y^23	8	css		
288	78	82	1821.0833	36	4	x^0*y^0+x^0*y^1+x^11*y^0+x^11*y^1	x^0*y^0+x^0*y^2+x^22*y^0+x^22*y^2	8	css		
222	78	71	1771.1622	3	37	x^0*y^0+x^0*y^9+x^1*y^0+x^1*y^9	x^0*y^0+x^0*y^18+x^2*y^0+x^2*y^18	8	css		
240	78	72	1684.8000	30	4	x^0*y^0+x^0*y^1+x^21*y^0+x^21*y^1	x^0*y^0+x^0*y^2+x^12*y^0+x^12*y^2	8	css		
294	78	79	1655.7755	7	21	x^0*y^0+x^0*y^6+x^3*y^0+x^3*y^6	x^0*y^0+x^0*y^12+x^6*y^0+x^6*y^12	8	css		
270	78	75	1625.0000	9	15	x^0*y^0+x^0*y^9+x^1*y^0+x^1*y^9	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	8	css		
198	78	63	1563.5455	9	11	x^0*y^0+x^0*y^10+x^6*y^0+x^6*y^10	x^0*y^0+x^0*y^9+x^3*y^0+x^3*y^9	8	css		
152	78	52	1387.5789	38	2	x^0*y^0+x^0*y^1+x^37*y^0+x^37*y^1		4	css		
104	78	42	1323.0000	2	26	x^0*y^0+x^0*y^13+x^1*y^0+x^1*y^13		4	css		
144	78	49	1300.5417	36	2	x^0*y^0+x^0*y^1+x^3*y^0+x^3*y^1		4	css		
340	76	95	2017.3529	34	5	x^0*y^0+x^0*y^2+x^5*y^0+x^5*y^2	x^0*y^0+x^0*y^4+x^10*y^0+x^10*y^4	8	css		
336	76	91	1873.0833	28	6	x^0*y^0+x^0*y^1+x^26*y^0+x^26*y^1	x^0*y^0+x^0*y^2+x^24*y^0+x^24*y^2	8	css		
300	76	84	1787.5200	15	10	x^0*y^0+x^0*y^4+x^1*y^0+x^1*y^4	x^0*y^0+x^0*y^8+x^2*y^0+x^2*y^8	8	css		
280	76	81	1780.8429	35	4	x^0*y^0+x^0*y^3+x^26*y^0+x^26*y^3	x^0*y^0+x^0*y^2+x^17*y^0+x^17*y^2	8	css		
342	76	88	1720.8889	57	3	x^0*y^0+x^0*y^1+x^38*y^1	x^0*y^0+x^38*y^0+x^38*y^1	6	css		
216	76	68	1626.9630	36	3	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
256	76	73	1582.0469	4	32	x^0*y^0+x^0*y^14+x^3*y^0+x^3*y^14	x^0*y^0+x^0*y^28+x^2*y^0+x^2*y^28	8	css		
204	76	64	1525.9608	34	3	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^1	x^0*y^0+x^0*y^2+x^20*y^0+x^20*y^2	8	css		
148	76	51	1335.6486	2	37	x^0*y^0+x^0*y^4+x^1*y^0+x^1*y^4		4	css		
144	76	49	1267.1944	2	36	x^0*y^0+x^0*y^34+x^1*y^0+x^1*y^34		4	css		
330	74	93	1939.4727	5	33	x^0*y^0+x^0*y^8+x^3*y^0+x^3*y^8	x^0*y^0+x^0*y^16+x^1*y^0+x^1*y^16	8	css		
272	74	77	1613.0368	34	4	x^0*y^0+x^0*y^1+x^13*y^0+x^13*y^1	x^0*y^0+x^0*y^2+x^26*y^0+x^26*y^2	8	css		
210	74	67	1581.8381	3	35	x^0*y^0+x^0*y^6+x^1*y^0+x^1*y^6	x^0*y^0+x^0*y^12+x^2*y^0+x^2*y^12	8	css		
144	74	50	1284.7222	36	2	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1		4	css		
324	72	96	2048.0000	54	3	x^0*y^0+x^0*y^1+x^0*y^2	x^0*y^0+x^36*y^0+x^45*y^0	6	css		
162	72	64	1820.4444	9	9	x^0*y^0+x^0*y^3+x^0*y^6	x^0*y^0+x^3*y^0+x^6*y^0	6	css		
320	72	89	1782.2250	5	32	x^0*y^0+x^0*y^25+x^2*y^0+x^2*y^25	x^0*y^0+x^0*y^18+x^4*y^0+x^4*y^18	8	css		
360	72	93	1729.8000	9	20	x^0*y^0+x^0*y^14+x^4*y^0+x^4*y^14	x^0*y^0+x^0*y^8+x^8*y^0+x^8*y^8	8	css		
352	72	91	1693.8409	8	22	x^0*y^0+x^0*y^4+x^1*y^0+x^1*y^4	x^0*y^0+x^0*y^8+x^2*y^0+x^2*y^8	8	css		
312	72	85	1667.3077	6	26	x^0*y^0+x^0*y^2+x^5*y^0+x^5*y^2	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4	8	css		
336	72	87	1621.9286	24	7	x^0*y^0+x^0*y^3+x^22*y^0+x^22*y^3	x^0*y^0+x^0*y^6+x^20*y^0+x^20*y^6	8	css		
280	72	79	1604.8286	5	28	x^0*y^0+x^0*y^22+x^1*y^0+x^1*y^22	x^0*y^0+x^0*y^16+x^2*y^0+x^2*y^16	8	css		
264	72	76	1575.2727	4	33	x^0*y^0+x^0*y^20+x^3*y^0+x^3*y^20	x^0*y^0+x^0*y^7+x^2*y^0+x^2*y^7	8	css		
204	72	65	1491.1765	34	3	x^0*y^0+x^0*y^2+x^29*y^0+x^29*y^2	x^0*y^0+x^0*y^1+x^24*y^0+x^24*y^1	8	css		
252	72	70	1400.0000	21	6	x^0*y^0+x^0*y^1+x^3*y^0+x^3*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
240	72	68	1387.2000	4	30	x^0*y^0+x^0*y^22+x^3*y^0+x^3*y^22	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	8	css		
216	72	64	1365.3333	9	12	x^0*y^0+x^0*y^9+x^5*y^0+x^5*y^9	x^0*y^0+x^0*y^6+x^1*y^0+x^1*y^6	8	css		
180	72	58	1345.6000	30	3	x^0*y^0+x^0*y^1+x^21*y^0+x^21*y^1	x^0*y^0+x^0*y^2+x^12*y^0+x^12*y^2	8	css		
192	72	59	1305.3750	4	24	x^0*y^0+x^0*y^20+x^3*y^0+x^3*y^20	x^0*y^0+x^0*y^16+x^2*y^0+x^2*y^16	8	css		
96	72	41	1260.7500	24	2	x^0*y^0+x^0*y^1+x^12*y^0+x^12*y^1		4	css		
200	72	59	1253.1600	20	5	x^0*y^0+x^0*y^1+x^16*y^0+x^16*y^1	x^0*y^0+x^0*y^2+x^12*y^0+x^12*y^2	8	css		
168	72	54	1249.7143	7	12	x^0*y^0+x^0*y^4+x^5*y^0+x^5*y^4	x^0*y^0+x^0*y^8+x^3*y^0+x^3*y^8	8	css		
108	72	43	1232.6667	9	6	x^0*y^0+x^0*y^3+x^3*y^0+x^3*y^3		4	css		
136	72	48	1219.7647	4	17	x^0*y^0+x^0*y^12+x^2*y^0+x^2*y^12		4	css		
144	72	49	1200.5000	12	6	x^0*y^0+x^0*y^2+x^3*y^0+x^3*y^2	x^0*y^0+x^0*y^4+x^6*y^0+x^6*y^4	8	css		
128	72	46	1190.2500	8	8	x^0*y^0+x^0*y^4+x^3*y^0+x^3*y^4		4	css		
140	72	48	1184.9143	35	2	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1		4	css		
